strategy,config,runtime_ms,gflops,cost_estimate_ms
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.92707,36.1941,1.63963
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.919799,36.4802,1.63963
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_c0_unroll_1,0.919799,36.4802,1.35524
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_c0_unroll_2,0.930492,36.061,1.42082
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_2,0.945889,35.474,1.42082
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_1,0.896143,37.4432,1.35524
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.896143,37.4432,1.63963
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_1,8.09166,33.1743,11.6333
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,8.09166,33.1743,14.4864
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,8.03698,33.4001,15.2107
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_2,8.03698,33.4001,12.2127
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_2,8.02916,33.4326,12.2127
SimulatedAnnealing,split_c1_order_b-a-c0-c1_parallel_c0_unroll_2,8.00587,33.5298,14.3601
SimulatedAnnealing,split_c1_order_a-b-c0-c1_parallel_c0_unroll_2,8.14241,32.9676,14.3601
SimulatedAnnealing,split_c1_order_a-b-c0-c1_parallel_c0_unroll_1,7.98157,33.6319,13.6784
SimulatedAnnealing,split_c1_order_b-a-c0-c1_parallel_c0_unroll_1,8.02856,33.4351,13.6784
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_1,8.00431,33.5364,11.6333
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,8.00431,33.5364,14.4864
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,8.01451,33.4937,14.4864
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,8.0351,33.4079,14.4864
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_1,8.0351,33.4079,11.6333
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_2,8.29464,32.3625,12.2127
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_c0_unroll_2,8.04277,33.376,12.2127
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_c0_unroll_1,8.01451,33.4937,11.6333
